acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
82981,LUC MOULLE,Q2625611,CHUCK MOSLEY,NATHALIE GRANGER,THANKS. AND SORRY: THE CHUCK MOSLEY MOVIE,33
82981,LUC MOULLE,Q76370285,JACOB MOLLER,NATHALIE GRANGER,Q73482460,0
82981,LUC MOULLE,Q26997122,APRIL MULLEN,NATHALIE GRANGER,GRAVYTRAIN,46
82981,LUC MOULLE,Q1384305,LUKAS POLLERT,NATHALIE GRANGER,Q104897477,0
82981,LUC MOULLE,Q104128726,FILIP MULLER,NATHALIE GRANGER,GYMPL,19
82981,LUC MOULLE,Q3838237,LUCA POLDELMENGO,NATHALIE GRANGER,BASTARDI A MANO ARMATA,37
82981,LUC MOULLE,Q109795812,ALICIA MOLLEN,NATHALIE GRANGER,VOLLEYBALL - FINDING MY BALANCE,31
82981,LUC MOULLE,Q42041910,LOUIS MOLLER,NATHALIE GRANGER,Q20493715,0
82981,LUC MOULLE,Q35986004,CARLA MULLER,NATHALIE GRANGER,Q20493942,0
82981,LUC MOULLE,Q35984155,HILDUR MOLLER,NATHALIE GRANGER,THE GREAT DOCK DISASTER,41
82981,LUC MOULLE,Q33104002,ALFRED MOLLER,NATHALIE GRANGER,OUR MUTUAL FRIEND,36
82981,LUC MOULLE,Q2582588,LUDVIG MULLER,NATHALIE GRANGER,Q20495480,0
82981,LUC MOULLE,Q75507462,HILMA MOLLER,NATHALIE GRANGER,Q20496346,0
82981,LUC MOULLE,Q76936973,MIRELLA GLUCK,NATHALIE GRANGER,Q20494682,0
82981,LUC MOULLE,Q6688856,LOUISE MILLER,NATHALIE GRANGER,THE MENACE,46
82981,LUC MOULLE,Q68107,AUGUST MULLER,NATHALIE GRANGER,BETWEEN NIGHT AND DAWN,32
82981,LUC MOULLE,Q252474,LUCKY MILLINDER,NATHALIE GRANGER,PARADISE IN HARLEM,47
82981,LUC MOULLE,Q122092,GUNNAR MOLLER,NATHALIE GRANGER,THE DANCING HEART,55
82981,LUC MOULLE,Q95788923,HUGH MCMULLEN,NATHALIE GRANGER,CASABLANCA,23
82981,LUC MOULLE,Q1651302,MIGUEL LLUCH,NATHALIE GRANGER,LAWLESS MOUNTAIN,44
82981,LUC MOULLE,Q7879108,ULLA LOCK,NATHALIE GRANGER,THE HERITAGE,57
82981,LUC MOULLE,Q55392,LOUIS MALLE,NATHALIE GRANGER,THE LOVERS,46
82981,LUC MOULLE,Q16573695,LOU MARCELLE,NATHALIE GRANGER,EAST OF EDEN,29
82981,LUC MOULLE,Q23036526,LUCHA MORENO,NATHALIE GRANGER,"ASESINOS, S.A.",29
82981,LUC MOULLE,Q21207223,LUCY TILLER,NATHALIE GRANGER,THE FOUR MUSKETEERS,40
82981,LUC MOULLE,Q2978081,CLAUDE ROLLET,NATHALIE GRANGER,THE DANGEROUS MISSION,54
82981,LUC MOULLE,Q4968763,LENE MOLLER,NATHALIE GRANGER,HARRY AND THE BUTLER,50
82981,LUC MOULLE,Q711939,LUC MOULLET,NATHALIE GRANGER,NATHALIE GRANGER,100
82981,LUC MOULLE,Q3838465,LUCIA MODUGNO,NATHALIE GRANGER,DANGER: DIABOLIK,58
82981,LUC MOULLE,Q1670423,ALFRED MULLER,NATHALIE GRANGER,THE BANNER OF KRIVOY ROG,40
82981,LUC MOULLE,Q95133634,ALOIS MULLER,NATHALIE GRANGER,A JESTER'S TALE,52
82981,LUC MOULLE,Q38471463,OLE BUSCK,NATHALIE GRANGER,ONCE THERE WAS A WAR,39
82981,LUC MOULLE,Q453371,CLAUDE MILLER,NATHALIE GRANGER,AN IMPUDENT GIRL,44
82981,LUC MOULLE,Q1238584,CLAUDE OLLIER,NATHALIE GRANGER,A GENTLE WOMAN,47
82981,LUC MOULLE,Q15486034,JACK MULLANEY,NATHALIE GRANGER,LITTLE BIG MAN,33
82981,LUC MOULLE,Q1382704,GIL MELLE,NATHALIE GRANGER,THE LAST CHASE,47
82981,LUC MOULLE,Q1873219,LUCIA MURESAN,NATHALIE GRANGER,BUCHAREST IDENTITY CARD,36
82981,LUC MOULLE,Q3264913,LUC SIMON,NATHALIE GRANGER,LANCELOT OF THE LAKE,39
82981,LUC MOULLE,Q3310433,MICHEL MULLER,NATHALIE GRANGER,LEVY AND GOLIATH,50
82981,LUC MOULLE,Q6001070,LEIF MOLLER,NATHALIE GRANGER,THE LAST ADVENTURE,47
82981,LUC MOULLE,Q8193933,ALDINE MULLER,NATHALIE GRANGER,Q10343678,0
82981,LUC MOULLE,Q440887,LAURA MULVEY,NATHALIE GRANGER,RIDDLES OF THE SPHINX,38
82981,LUC MOULLE,Q35979635,LILLER MOLLER,NATHALIE GRANGER,Q69853271,0
82981,LUC MOULLE,Q19290022,BIEL MOLL,NATHALIE GRANGER,Q99941288,0
82981,LUC MOULLE,Q16300415,FELIX MOELLER,NATHALIE GRANGER,THE PROMISE,44
82981,LUC MOULLE,Q65116191,LUC MATTE,NATHALIE GRANGER,"LAROSE, PIERROT ET LA LUCE",34
82981,LUC MOULLE,Q79152,MICHEL MULLER,NATHALIE GRANGER,FANFAN LA TULIPE,50
82981,LUC MOULLE,Q65116205,LUCIE MIVILLE,NATHALIE GRANGER,MOON SHINE BOWLING,41
82981,LUC MOULLE,Q3264896,LUC PROULX,NATHALIE GRANGER,THE PARTY,48
82981,LUC MOULLE,Q3264922,LUC THUILLIER,NATHALIE GRANGER,LE JAGUAR,48
82981,LUC MOULLE,Q12379593,ULLE KALJUSTE,NATHALIE GRANGER,THE IDIOT,32
82981,LUC MOULLE,Q1201316,DETLEF MULLER,NATHALIE GRANGER,Q1193080,0
82981,LUC MOULLE,Q16018220,MOLLY MCCLURE,NATHALIE GRANGER,A GIFT FROM HEAVEN,41
82981,LUC MOULLE,Q3074009,FLORENCE MULLER,NATHALIE GRANGER,THE CONQUERORS,47
82981,LUC MOULLE,Q16185230,LUCE MOUCHEL,NATHALIE GRANGER,THE AX,45
82981,LUC MOULLE,Q2926446,BRUCE MILLER,NATHALIE GRANGER,PROVIDENCE,31
82981,LUC MOULLE,Q3840387,LUIS MOLTENI,NATHALIE GRANGER,NATALE IN CROCIERA,59
82981,LUC MOULLE,Q751473,LU YUE,NATHALIE GRANGER,THE FOLIAGE,52
82981,LUC MOULLE,Q3262754,LOUIS MOUCHET,NATHALIE GRANGER,THE JODOROWSKY CONSTELLATION,32
82981,LUC MOULLE,Q5387147,ERIC MUELLER,NATHALIE GRANGER,WORLD AND TIME ENOUGH,38
82981,LUC MOULLE,Q661592,LUC ROBITAILLE,NATHALIE GRANGER,SUDDEN DEATH,36
82981,LUC MOULLE,Q21468337,JURGEN MULLER,NATHALIE GRANGER,LAND AND FREEDOM,31
82981,LUC MOULLE,Q3364013,ALE MOLLER,NATHALIE GRANGER,HEAVEN ON EARTH,39
82981,LUC MOULLE,Q5702868,HELEN MOULDER,NATHALIE GRANGER,ABERRATION,46
82981,LUC MOULLE,Q870036,KLAUS MULLER,NATHALIE GRANGER,RUN LOLA RUN,29
82981,LUC MOULLE,Q1619100,LUCY RUSSELL,NATHALIE GRANGER,ANGEL,48
82981,LUC MOULLE,Q5162271,CONOR MULLEN,NATHALIE GRANGER,SALTWATER,32
82981,LUC MOULLE,Q2901818,MARCO MULLER,NATHALIE GRANGER,THE SUN,43
82981,LUC MOULLE,Q1624577,HOLGER MULLER,NATHALIE GRANGER,THE WHITE SOUND,39
82981,LUC MOULLE,Q3820105,ALEX OLLE,NATHALIE GRANGER,FAUSTO 5.0,23
82981,LUC MOULLE,Q11763372,LUCYNA MALEC,NATHALIE GRANGER,"FATHER, SON & HOLY COW",34
82981,LUC MOULLE,Q38225064,DANIEL MOLLER,NATHALIE GRANGER,Q20082678,0
82981,LUC MOULLE,Q5981913,LUCAS MOLINA,NATHALIE GRANGER,NANNY MCPHEE,29
82981,LUC MOULLE,Q3264862,LUC MALETTE,NATHALIE GRANGER,DODGING THE CLOCK,42
82981,LUC MOULLE,Q23905856,JUTTA MULLER,NATHALIE GRANGER,Q2310136,0
82981,LUC MOULLE,Q3218835,LAUREN MILLER,NATHALIE GRANGER,LIKE FATHER,52
82981,LUC MOULLE,Q445550,LEA MULLER,NATHALIE GRANGER,MESSY CHRISTMAS,26
82981,LUC MOULLE,Q3723678,ELSA MOLLIEN,NATHALIE GRANGER,SANDRINE IN THE RAIN,44
82981,LUC MOULLE,Q65116208,LUCILLE FLUET,NATHALIE GRANGER,A SENTIMENTAL CAPITALISM,40
82981,LUC MOULLE,Q166910,LUCY OWEN,NATHALIE GRANGER,RICKI AND THE FLASH,40
82981,LUC MOULLE,Q18414706,LYDIE MULLER,NATHALIE GRANGER,THE NAMES OF LOVE,42
82981,LUC MOULLE,Q38054444,MAGNUS MOLLER,NATHALIE GRANGER,ELK HAIR CADDIS,39
82981,LUC MOULLE,Q1732416,KARL MUELLER,NATHALIE GRANGER,THE DIVIDE,38
82981,LUC MOULLE,Q65116207,LUCIE ROBITAILLE,NATHALIE GRANGER,FOR THE LOVE OF GOD,40
82981,LUC MOULLE,Q2926489,BRUCE VOELLER,NATHALIE GRANGER,VITO,10
82981,LUC MOULLE,Q6698429,LUCY MULLOY,NATHALIE GRANGER,UNA NOCHE,40
82981,LUC MOULLE,Q64549,MELLE MEL,NATHALIE GRANGER,SOMETHING FROM NOTHING: THE ART OF RAP,34
82981,LUC MOULLE,Q15206668,GAEL NOUAILLE,NATHALIE GRANGER,BROTHERHOOD OF TEARS,33
82981,LUC MOULLE,Q29963884,KARL MUELLER,NATHALIE GRANGER,REBIRTH,43
82981,LUC MOULLE,Q36484140,JACOB MOLLER,NATHALIE GRANGER,ALL CATS ARE GREY,36
82981,LUC MOULLE,Q83774418,LUC RAMBO,NATHALIE GRANGER,STOP-OVER,32
82981,LUC MOULLE,Q6114039,JACK MCMULLEN,NATHALIE GRANGER,THE KNIFE THAT KILLED ME,35
82981,LUC MOULLE,Q60748586,LENA MULLER,NATHALIE GRANGER,DRAGAN WENDE OR HOW THE TRABANT INVADED WEST-BERLIN AND RUINED MY UNCLE'S KINGDOM,25
82981,LUC MOULLE,Q30126686,GUSTAV MOLLER,NATHALIE GRANGER,BEFORE THE FROST,44
82981,LUC MOULLE,Q27681656,LAURA MULLEAVY,NATHALIE GRANGER,WOODSHOCK,8
82981,LUC MOULLE,Q26915316,LUCA VULLO,NATHALIE GRANGER,INFLUX: DOCUMENTARY,29
82981,LUC MOULLE,Q27051011,JULIE MOULIER,NATHALIE GRANGER,IN BED WITH VICTORIA,33
82981,LUC MOULLE,Q28548594,MOLLY BEUCHER,NATHALIE GRANGER,BLOOD WILL HAVE BLOOD,22
82981,LUC MOULLE,Q65979614,LAURA MILLER,NATHALIE GRANGER,AVENGERS: INFINITY WAR,49
82981,LUC MOULLE,Q98931408,LUCA MOLINARI,NATHALIE GRANGER,LE GRIDA DEL SILENZIO,38
82981,LUC MOULLE,Q24808978,CALLUM MCDOUGALL,NATHALIE GRANGER,1917,0
82981,LUC MOULLE,Q108219033,GUILLAUME MOLLET,NATHALIE GRANGER,"JONGUE, A NOMAD'S JOURNEY",40
82981,LUC MOULLE,Q236384,ALICE MILLER,NATHALIE GRANGER,WHO'S AFRAID OF ALICE MILLER?,32
82981,LUC MOULLE,Q107488401,ALEX MULLER,NATHALIE GRANGER,SAG MIR BEI WEM?,32
