acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
71762,STEPHEN FREARS,Q39829,STEPHEN KING,THE SNAPPER,THE MANGLER,64
71762,STEPHEN FREARS,Q39829,STEPHEN KING,PRICK UP YOUR EARS,THE DEATH OF JACK HAMILTON,36
71762,STEPHEN FREARS,Q39829,STEPHEN KING,HIGH FIDELITY,THE NIGHT FLIER,50
71762,STEPHEN FREARS,Q39829,STEPHEN KING,MY BEAUTIFUL LAUNDRETTE [DVD],DOLAN'S CADILLAC,42
71762,STEPHEN FREARS,Q39829,STEPHEN KING,DIRTY PRETTY THINGS,NEEDFUL THINGS,48
71762,STEPHEN FREARS,Q39829,STEPHEN KING,SAMMY AND ROSIE GET LAID,HEARTS IN ATLANTIS,43
71762,STEPHEN FREARS,Q39829,STEPHEN KING,THE VAN,THE DEAD ZONE,50
71762,STEPHEN FREARS,Q39829,STEPHEN KING,THE HI-LO COUNTRY,THE GREEN MILE,52
71762,STEPHEN FREARS,Q39829,STEPHEN KING,LIAM [WIDESCREEN],THE LAWNMOWER MAN,44
71762,STEPHEN FREARS,Q39829,STEPHEN KING,DANGEROUS LIAISONS,GRADUATION AFTERNOON,47
71762,STEPHEN FREARS,Q39829,STEPHEN KING,THE GRIFTERS,THE GREEN MILE,62
71762,STEPHEN FREARS,Q39829,STEPHEN KING,THE HIT,THE MIST,80
71762,STEPHEN FREARS,Q8351,FRED SERSEN,THE SNAPPER,GENTLEMAN'S AGREEMENT,31
71762,STEPHEN FREARS,Q8351,FRED SERSEN,PRICK UP YOUR EARS,GENTLEMAN'S AGREEMENT,21
71762,STEPHEN FREARS,Q8351,FRED SERSEN,HIGH FIDELITY,GENTLEMAN'S AGREEMENT,24
71762,STEPHEN FREARS,Q8351,FRED SERSEN,MY BEAUTIFUL LAUNDRETTE [DVD],GENTLEMAN'S AGREEMENT,29
71762,STEPHEN FREARS,Q8351,FRED SERSEN,DIRTY PRETTY THINGS,GENTLEMAN'S AGREEMENT,35
71762,STEPHEN FREARS,Q8351,FRED SERSEN,SAMMY AND ROSIE GET LAID,GENTLEMAN'S AGREEMENT,44
71762,STEPHEN FREARS,Q8351,FRED SERSEN,THE VAN,GENTLEMAN'S AGREEMENT,29
71762,STEPHEN FREARS,Q8351,FRED SERSEN,THE HI-LO COUNTRY,GENTLEMAN'S AGREEMENT,26
71762,STEPHEN FREARS,Q8351,FRED SERSEN,LIAM [WIDESCREEN],GENTLEMAN'S AGREEMENT,33
71762,STEPHEN FREARS,Q8351,FRED SERSEN,DANGEROUS LIAISONS,GENTLEMAN'S AGREEMENT,41
71762,STEPHEN FREARS,Q8351,FRED SERSEN,THE GRIFTERS,GENTLEMAN'S AGREEMENT,36
71762,STEPHEN FREARS,Q8351,FRED SERSEN,THE HIT,GENTLEMAN'S AGREEMENT,29
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,THE SNAPPER,THE MAYFAIR SET,46
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,PRICK UP YOUR EARS,THE MAYFAIR SET,24
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,HIGH FIDELITY,THE MAYFAIR SET,43
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,MY BEAUTIFUL LAUNDRETTE [DVD],THE MAYFAIR SET,38
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,DIRTY PRETTY THINGS,THE MAYFAIR SET,47
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,SAMMY AND ROSIE GET LAID,THE MAYFAIR SET,36
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,THE VAN,THE MAYFAIR SET,27
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,THE HI-LO COUNTRY,THE MAYFAIR SET,44
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,LIAM [WIDESCREEN],THE MAYFAIR SET,33
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,DANGEROUS LIAISONS,THE MAYFAIR SET,24
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,THE GRIFTERS,THE MAYFAIR SET,52
71762,STEPHEN FREARS,Q7609743,STEPHEN LAMBERT,THE HIT,THE MAYFAIR SET,55
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,THE SNAPPER,THE MUMMY RETURNS,43
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,PRICK UP YOUR EARS,CATCH ME IF YOU CAN,43
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,HIGH FIDELITY,DEEP RISING,42
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,MY BEAUTIFUL LAUNDRETTE [DVD],CATCH ME IF YOU CAN,35
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,DIRTY PRETTY THINGS,THE MUMMY RETURNS,44
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,SAMMY AND ROSIE GET LAID,CATCH ME IF YOU CAN,47
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,THE VAN,VAN HELSING,67
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,THE HI-LO COUNTRY,THE SCI-FI BOYS,56
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,LIAM [WIDESCREEN],THE SCORPION KING,38
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,DANGEROUS LIAISONS,G.I. JOE: RETALIATION,49
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,THE GRIFTERS,THE MUMMY RETURNS,55
71762,STEPHEN FREARS,Q363402,STEPHEN SOMMERS,THE HIT,THE MUMMY,50
