acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
80165,DIONYSIS SAMIOTIS,Q12875781,DIMOS STARENIOS,FROM THE EDGE OF THE CITY,THE GIRL FROM CORFU,50
80165,DIONYSIS SAMIOTIS,Q63545186,IORDANIS MARINOS,FROM THE EDGE OF THE CITY,BLOODY CHRISTMAS,24
80165,DIONYSIS SAMIOTIS,Q5279389,DIONYSIS PAPAGIANNOPOULOS,FROM THE EDGE OF THE CITY,THE CANON AND THE NIGHTINGALE,48
80165,DIONYSIS SAMIOTIS,Q5258668,DENNIS LOTIS,FROM THE EDGE OF THE CITY,THE CITY OF THE DEAD,80
80165,DIONYSIS SAMIOTIS,Q15953320,DIONYSIS PAGOULATOS,FROM THE EDGE OF THE CITY,Q15953312,0
80165,DIONYSIS SAMIOTIS,Q12876384,DIONYSIA ROI,FROM THE EDGE OF THE CITY,"EINAI ENAS... TRELLOS, TRELLOS, TRELLOS VENGOS",39
80165,DIONYSIS SAMIOTIS,Q64784601,HIROSHI SAKAMOTO,FROM THE EDGE OF THE CITY,Q97180916,0
80165,DIONYSIS SAMIOTIS,Q528080,SILVIA DIONISIO,FROM THE EDGE OF THE CITY,THE BAILIFF OF GREIFENSEE,48
80165,DIONYSIS SAMIOTIS,Q3963951,SOFIA DIONISIO,FROM THE EDGE OF THE CITY,NINE GUESTS FOR A CRIME,42
80165,DIONYSIS SAMIOTIS,Q84358318,DENIS PANTIS,FROM THE EDGE OF THE CITY,FINALEMENT,29
80165,DIONYSIS SAMIOTIS,Q3261665,LOUIS DE SANTIS,FROM THE EDGE OF THE CITY,"TOUT FEU, TOUT FEMME",41
80165,DIONYSIS SAMIOTIS,Q5807568,DIONISIO MACIAS,FROM THE EDGE OF THE CITY,PERAUSTRINIA 2004,19
80165,DIONYSIS SAMIOTIS,Q7597353,STAMATIS KRAOUNAKIS,FROM THE EDGE OF THE CITY,EDGE OF NIGHT,42
80165,DIONYSIS SAMIOTIS,Q1206309,STEFANO DIONISI,FROM THE EDGE OF THE CITY,CHILDREN OF THE CENTURY,54
80165,DIONYSIS SAMIOTIS,Q250324,DENNIS SATIN,FROM THE EDGE OF THE CITY,HEROES AND OTHER COWARDS,41
80165,DIONYSIS SAMIOTIS,Q97941631,DIONYSSIS SAMIOTIS,FROM THE EDGE OF THE CITY,FROM THE EDGE OF THE CITY,100
80165,DIONYSIS SAMIOTIS,Q95866128,MICHALIS SAMIOTIS,FROM THE EDGE OF THE CITY,FROM THE EDGE OF THE CITY,100
80165,DIONYSIS SAMIOTIS,Q78164223,GIANNIS PAMOUKIS,FROM THE EDGE OF THE CITY,ONE DAY IN AUGUST,33
80165,DIONYSIS SAMIOTIS,Q27999722,SANDRO DIONISIO,FROM THE EDGE OF THE CITY,Q18587648,0
80165,DIONYSIS SAMIOTIS,Q107188957,DIMITRIS KATSAITIS,FROM THE EDGE OF THE CITY,LIUBI,7
80165,DIONYSIS SAMIOTIS,Q7546539,SMRITI IRANI,FROM THE EDGE OF THE CITY,JAI BOLO TELANGANA,28
80165,DIONYSIS SAMIOTIS,Q1196596,HITOSHI SAKIMOTO,FROM THE EDGE OF THE CITY,TEKKEN: BLOOD VENGEANCE,30
80165,DIONYSIS SAMIOTIS,Q44912342,EDGARS SAMITIS,FROM THE EDGE OF THE CITY,"MOTHER, I LOVE YOU",48
80165,DIONYSIS SAMIOTIS,Q61994726,DENNIS SMITH,FROM THE EDGE OF THE CITY,"EXTREMELY WICKED, SHOCKINGLY EVIL AND VILE",33
