acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
79322,F. LYLE GOLDMAN,Q98837274,ADAM GOLDMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE OUTS,33
79322,F. LYLE GOLDMAN,Q46576862,LUKE GULDAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,FLUIDITY,14
79322,F. LYLE GOLDMAN,Q107636030,YAEL FOLMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,HONEYMOOD,27
79322,F. LYLE GOLDMAN,Q13459660,GLADYS FELDMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,WEST OF THE WATER TOWER,41
79322,F. LYLE GOLDMAN,Q4491288,YULY FOGELMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,DISAPPEARANCE OF 'THE EAGLE',39
79322,F. LYLE GOLDMAN,Q21416438,F. LYLE GOLDMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,ONE BAD KNIGHT,29
79322,F. LYLE GOLDMAN,Q3237701,LIBBY HOLMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,DREAMS THAT MONEY CAN BUY,40
79322,F. LYLE GOLDMAN,Q6513689,LEE GOLD,HOW YOU SEE; HOW THE TELEPHONE TALKS,GLAMOUR GIRL,21
79322,F. LYLE GOLDMAN,Q2578761,WILLIAM F. NOLAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE INTRUDER,26
79322,F. LYLE GOLDMAN,Q506885,WILLIAM GOLDMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE GHOST AND THE DARKNESS,43
79322,F. LYLE GOLDMAN,Q66310547,PHIL FELDMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,YOU'RE A BIG BOY NOW,36
79322,F. LYLE GOLDMAN,Q2400356,LARRY GELMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,THE CHRISTIAN LICORICE STORE,41
79322,F. LYLE GOLDMAN,Q541868,JAMES GOLDMAN,HOW YOU SEE; HOW THE TELEPHONE TALKS,THEY MIGHT BE GIANTS,40
79322,F. LYLE GOLDMAN,Q9175330,BOGDAN SOLLE,HOW YOU SEE; HOW THE TELEPHONE TALKS,CAREER OF NIKOS DYZMA,29
