acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
65068,DARREN ARONOFSKY,Q192762,DARREN ARONOFSKY,PI [DVD],PI,50
65068,DARREN ARONOFSKY,Q192762,DARREN ARONOFSKY,REQUIEM FOR A DREAM [DVD] (D),REQUIEM FOR A DREAM,86
65068,DARREN ARONOFSKY,Q192762,DARREN ARONOFSKY,PI - THE MOVIE. BLIND RAGE,THIS FILM IS NOT YET RATED,49
65068,DARREN ARONOFSKY,Q92241813,DARREN BARNET,PI [DVD],LOVE HARD,27
65068,DARREN ARONOFSKY,Q92241813,DARREN BARNET,REQUIEM FOR A DREAM [DVD] (D),UNTITLED HORROR MOVIE,35
65068,DARREN ARONOFSKY,Q92241813,DARREN BARNET,PI - THE MOVIE. BLIND RAGE,UNTITLED HORROR MOVIE,45
65068,DARREN ARONOFSKY,Q88297420,AARON AHRENDS,PI [DVD],RIVER TALES,24
65068,DARREN ARONOFSKY,Q88297420,AARON AHRENDS,REQUIEM FOR A DREAM [DVD] (D),RIVER TALES,28
65068,DARREN ARONOFSKY,Q88297420,AARON AHRENDS,PI - THE MOVIE. BLIND RAGE,RIVER TALES,41
65068,DARREN ARONOFSKY,Q95483704,MAREK DOBRODINSKY,PI [DVD],Q104896427,0
65068,DARREN ARONOFSKY,Q95483704,MAREK DOBRODINSKY,REQUIEM FOR A DREAM [DVD] (D),Q104896427,6
65068,DARREN ARONOFSKY,Q95483704,MAREK DOBRODINSKY,PI - THE MOVIE. BLIND RAGE,Q104896427,0
65068,DARREN ARONOFSKY,Q12028283,KAREL JANSKY,PI [DVD],LION WITH A WHITE MANE,14
65068,DARREN ARONOFSKY,Q12028283,KAREL JANSKY,REQUIEM FOR A DREAM [DVD] (D),LION WITH A WHITE MANE,30
65068,DARREN ARONOFSKY,Q12028283,KAREL JANSKY,PI - THE MOVIE. BLIND RAGE,LION WITH A WHITE MANE,53
65068,DARREN ARONOFSKY,Q12035274,MAREK BRODSKY,PI [DVD],DISSOLVED AND EFFUSED,30
65068,DARREN ARONOFSKY,Q12035274,MAREK BRODSKY,REQUIEM FOR A DREAM [DVD] (D),DISSOLVED AND EFFUSED,43
65068,DARREN ARONOFSKY,Q12035274,MAREK BRODSKY,PI - THE MOVIE. BLIND RAGE,DISSOLVED AND EFFUSED,41
65068,DARREN ARONOFSKY,Q103825968,MARCEL DEKANOVSKY,PI [DVD],Q104895387,0
65068,DARREN ARONOFSKY,Q103825968,MARCEL DEKANOVSKY,REQUIEM FOR A DREAM [DVD] (D),Q104895387,6
65068,DARREN ARONOFSKY,Q103825968,MARCEL DEKANOVSKY,PI - THE MOVIE. BLIND RAGE,Q104895387,0
65068,DARREN ARONOFSKY,Q95173665,ZDENEK VRONSKY,PI [DVD],LOTRANDO A ZUBEJDA,17
65068,DARREN ARONOFSKY,Q95173665,ZDENEK VRONSKY,REQUIEM FOR A DREAM [DVD] (D),LOTRANDO A ZUBEJDA,42
65068,DARREN ARONOFSKY,Q95173665,ZDENEK VRONSKY,PI - THE MOVIE. BLIND RAGE,LOTRANDO A ZUBEJDA,29
65068,DARREN ARONOFSKY,Q21870250,EAMON FARREN,PI [DVD],X: NIGHT OF VENGEANCE,15
65068,DARREN ARONOFSKY,Q21870250,EAMON FARREN,REQUIEM FOR A DREAM [DVD] (D),E NOI COME STRONZI RIMANEMMO A GUARDARE,41
65068,DARREN ARONOFSKY,Q21870250,EAMON FARREN,PI - THE MOVIE. BLIND RAGE,X: NIGHT OF VENGEANCE,37
65068,DARREN ARONOFSKY,Q6780925,MARY WARREN,PI [DVD],ALL NIGHT,27
65068,DARREN ARONOFSKY,Q6780925,MARY WARREN,REQUIEM FOR A DREAM [DVD] (D),ALL NIGHT,18
65068,DARREN ARONOFSKY,Q6780925,MARY WARREN,PI - THE MOVIE. BLIND RAGE,ALL NIGHT,31
65068,DARREN ARONOFSKY,Q2033847,OSKAR MARION,PI [DVD],JUDITH,33
65068,DARREN ARONOFSKY,Q2033847,OSKAR MARION,REQUIEM FOR A DREAM [DVD] (D),A HEART BEATS FOR YOU,48
65068,DARREN ARONOFSKY,Q2033847,OSKAR MARION,PI - THE MOVIE. BLIND RAGE,THE POACHER FROM EGERLAND,54
65068,DARREN ARONOFSKY,Q7970124,WARREN COOK,PI [DVD],THE FLAPPER,12
65068,DARREN ARONOFSKY,Q7970124,WARREN COOK,REQUIEM FOR A DREAM [DVD] (D),THE FLAPPER,28
65068,DARREN ARONOFSKY,Q7970124,WARREN COOK,PI - THE MOVIE. BLIND RAGE,THE FLAPPER,41
65068,DARREN ARONOFSKY,Q938810,HARRY WARREN,PI [DVD],GOLD DIGGERS IN PARIS,37
