acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
12939,OLIVER LAWSON DICK,Q2157033,ROBERT ERICKSON,BE CAREFUL BOYS,MONSTERS RESURRECTED,34
12939,OLIVER LAWSON DICK,Q3350845,OLIVIER BOSSON,BE CAREFUL BOYS,Q96206309,0
12939,OLIVER LAWSON DICK,Q279816,DAWN OLIVIERI,BE CAREFUL BOYS,THE SECRET OF CARMA,35
12939,OLIVER LAWSON DICK,Q3351223,OLIVIER MISSOUP,BE CAREFUL BOYS,DIEUX DU STADE: MAKING OF THE 2013 CALENDER,21
12939,OLIVER LAWSON DICK,Q106128800,OLIVER COX,BE CAREFUL BOYS,DONT STOP,17
12939,OLIVER LAWSON DICK,Q3132212,OLIVER JACKSON-COHEN,BE CAREFUL BOYS,WHAT'S YOUR NUMBER?,42
12939,OLIVER LAWSON DICK,Q16026993,IVO DAWSON,BE CAREFUL BOYS,THE OTHER PERSON,32
12939,OLIVER LAWSON DICK,Q283952,DOROTHY DICKSON,BE CAREFUL BOYS,PAYING THE PIPER,26
12939,OLIVER LAWSON DICK,Q242548,EDNA MAY OLIVER,BE CAREFUL BOYS,HOLD 'EM JAIL,44
12939,OLIVER LAWSON DICK,Q43264,MANOEL DE OLIVEIRA,BE CAREFUL BOYS,OS VERDES ANOS,41
12939,OLIVER LAWSON DICK,Q24051,GLORIA DICKSON,BE CAREFUL BOYS,RACKET BUSTERS,41
12939,OLIVER LAWSON DICK,Q16268586,EGISTO OLIVIERI,BE CAREFUL BOYS,EVERYBODY'S WOMAN,44
12939,OLIVER LAWSON DICK,Q761453,OLIVER LA FARGE,BE CAREFUL BOYS,LAUGHING BOY,44
12939,OLIVER LAWSON DICK,Q5081360,CHARLES OLIVER,BE CAREFUL BOYS,ASK A POLICEMAN,33
12939,OLIVER LAWSON DICK,Q5585624,GORDON OLIVER,BE CAREFUL BOYS,FLY-AWAY BABY,43
12939,OLIVER LAWSON DICK,Q3430954,DICK LANE,BE CAREFUL BOYS,CONFESSIONS OF BOSTON BLACKIE,45
12939,OLIVER LAWSON DICK,Q2975101,CLAIRE OLIVIER,BE CAREFUL BOYS,SEUL DANS PARIS,47
12939,OLIVER LAWSON DICK,Q6042411,NICOLAS OLIVARI,BE CAREFUL BOYS,CHINGOLO,17
12939,OLIVER LAWSON DICK,Q5273536,DICK WESSON,BE CAREFUL BOYS,THE ERRAND BOY,41
12939,OLIVER LAWSON DICK,Q13371958,DICK WESSON,BE CAREFUL BOYS,THE ERRAND BOY,41
12939,OLIVER LAWSON DICK,Q7087466,OLIVER CRAWFORD,BE CAREFUL BOYS,THE STEEL CAGE,34
12939,OLIVER LAWSON DICK,Q1209753,DICK MILLER,BE CAREFUL BOYS,UNLAWFUL ENTRY,48
12939,OLIVER LAWSON DICK,Q28465809,CARLOS OLIVIERI,BE CAREFUL BOYS,MAS ALLA DEL SOL,32
12939,OLIVER LAWSON DICK,Q4773224,ANTHONY OLIVER,BE CAREFUL BOYS,DANGER BY MY SIDE,38
12939,OLIVER LAWSON DICK,Q3026648,DICK WILSON,BE CAREFUL BOYS,WHAT A WAY TO GO!,32
12939,OLIVER LAWSON DICK,Q720687,OLIVER NELSON,BE CAREFUL BOYS,ISTANBUL EXPRESS,39
12939,OLIVER LAWSON DICK,Q1347598,SLAWOMIR IDZIAK,BE CAREFUL BOYS,THREE COLOURS: BLUE,48
12939,OLIVER LAWSON DICK,Q7087460,OLIVER CONANT,BE CAREFUL BOYS,CLASS OF '44,31
12939,OLIVER LAWSON DICK,Q7345399,ROBERT HENDRICKSON,BE CAREFUL BOYS,MANSON,10
12939,OLIVER LAWSON DICK,Q16266835,ERIC LAWSON,BE CAREFUL BOYS,THE DON IS DEAD,40
